shipment_id,drug_code,drug_name,origin_facility,destination_country,region,ship_date,quantity_units,batch_id,cold_chain_required,delivery_status
SHP301305,MRK-1002,Oncavera,Singapore-Plant-03,India,APAC,2024-11-16,10814,BATCH-50267,False,In Transit
SHP301306,MRK-1001,Cardiozin,NJ-Plant-01,Chile,Latin America,2026-01-01,18717,BATCH-67367,False,Customs Hold
SHP301307,MRK-1006,Vaxishield,NJ-Plant-01,South Korea,APAC,2026-02-11,25894,BATCH-77106,True,Customs Hold
SHP301308,MRK-1004,Glucostat,Ireland-Plant-02,Japan,APAC,2025-06-18,40190,BATCH-30547,False,In Transit
SHP301309,MRK-1006,Vaxishield,Singapore-Plant-03,South Africa,EMEA,2026-03-07,21950,BATCH-62981,True,Delivered
SHP301310,MRK-1001,Cardiozin,NJ-Plant-01,UK,EMEA,2024-09-12,2948,BATCH-39419,False,Delayed
SHP301311,MRK-1001,Cardiozin,Ireland-Plant-02,South Korea,APAC,2026-01-31,31177,BATCH-23380,False,In Transit
SHP301312,MRK-1006,Vaxishield,Singapore-Plant-03,Mexico,North America,2025-01-12,34490,BATCH-15698,True,Delayed
SHP301313,MRK-1002,Oncavera,Ireland-Plant-02,Germany,EMEA,2024-12-10,5051,BATCH-62762,False,Customs Hold
SHP301314,MRK-1001,Cardiozin,NJ-Plant-01,USA,North America,2024-08-10,38452,BATCH-73936,False,Delayed
SHP301315,MRK-1005,Neuroplex,Singapore-Plant-03,Chile,Latin America,2025-09-20,2704,BATCH-82990,False,Customs Hold
SHP301316,MRK-1004,Glucostat,Ireland-Plant-02,Brazil,Latin America,2024-11-30,9710,BATCH-61237,False,Delayed
SHP301317,MRK-1005,Neuroplex,NJ-Plant-01,Australia,APAC,2024-06-08,1470,BATCH-30980,False,Delayed
SHP301318,MRK-1003,Immunext,NJ-Plant-01,South Korea,APAC,2024-07-14,47960,BATCH-42023,True,Customs Hold
SHP301319,MRK-1004,Glucostat,NJ-Plant-01,Brazil,Latin America,2024-11-03,24551,BATCH-39669,False,Delivered
SHP301320,MRK-1002,Oncavera,Singapore-Plant-03,Mexico,North America,2024-06-05,25420,BATCH-59892,False,Delivered
SHP301321,MRK-1005,Neuroplex,Singapore-Plant-03,Mexico,North America,2026-02-19,16788,BATCH-85202,False,Customs Hold
SHP301322,MRK-1001,Cardiozin,Ireland-Plant-02,Brazil,Latin America,2024-01-26,17781,BATCH-22126,False,Delivered
SHP301323,MRK-1002,Oncavera,Singapore-Plant-03,France,EMEA,2026-05-17,25296,BATCH-98675,False,In Transit
SHP301324,MRK-1005,Neuroplex,Singapore-Plant-03,Argentina,Latin America,2025-07-27,36689,BATCH-37711,False,Delayed
SHP301325,MRK-1002,Oncavera,Ireland-Plant-02,USA,North America,2024-09-25,5644,BATCH-22220,False,In Transit
SHP301326,MRK-1002,Oncavera,Singapore-Plant-03,USA,North America,2026-05-28,37355,BATCH-23574,False,Delayed
SHP301327,MRK-1001,Cardiozin,NJ-Plant-01,Japan,APAC,2025-12-15,46628,BATCH-30522,False,Delayed
SHP301328,MRK-1002,Oncavera,Ireland-Plant-02,Chile,Latin America,2025-11-15,645,BATCH-50870,False,Customs Hold
SHP301329,MRK-1001,Cardiozin,Singapore-Plant-03,South Korea,APAC,2024-01-02,38020,BATCH-46030,False,Delivered
SHP301330,MRK-1007,Pulmocare,Singapore-Plant-03,Brazil,Latin America,2024-10-30,43791,BATCH-70132,False,In Transit
SHP301331,MRK-1002,Oncavera,Ireland-Plant-02,USA,North America,2024-04-17,17714,BATCH-61082,False,Delayed
SHP301332,MRK-1006,Vaxishield,Ireland-Plant-02,Brazil,Latin America,2026-02-21,10492,BATCH-53007,True,Customs Hold
SHP301333,MRK-1005,Neuroplex,NJ-Plant-01,Canada,North America,2026-01-13,18045,BATCH-39161,False,In Transit
SHP301334,MRK-1008,Dermalyx,Singapore-Plant-03,Australia,APAC,2025-09-25,41616,BATCH-90404,False,Customs Hold
SHP301335,MRK-1001,Cardiozin,Singapore-Plant-03,UK,EMEA,2025-09-15,7482,BATCH-39983,False,Customs Hold
SHP301336,MRK-1005,Neuroplex,Ireland-Plant-02,USA,North America,2026-04-15,41792,BATCH-49381,False,Delivered
SHP301337,MRK-1001,Cardiozin,Ireland-Plant-02,Brazil,Latin America,2024-08-17,11498,BATCH-69103,False,Delayed
SHP301338,MRK-1004,Glucostat,NJ-Plant-01,Mexico,North America,2025-10-23,36972,BATCH-55571,False,Customs Hold
SHP301339,MRK-1007,Pulmocare,NJ-Plant-01,Germany,EMEA,2025-12-02,2872,BATCH-13507,False,Customs Hold
SHP301340,MRK-1006,Vaxishield,NJ-Plant-01,South Korea,APAC,2026-03-16,6701,BATCH-52220,True,In Transit
SHP301341,MRK-1007,Pulmocare,NJ-Plant-01,Canada,North America,2024-10-22,1897,BATCH-46817,False,Customs Hold
SHP301342,MRK-1005,Neuroplex,Singapore-Plant-03,Argentina,Latin America,2025-09-05,20181,BATCH-59620,False,Delayed
SHP301343,MRK-1005,Neuroplex,NJ-Plant-01,Canada,North America,2024-01-13,43074,BATCH-63121,False,Delivered
SHP301344,MRK-1001,Cardiozin,NJ-Plant-01,Canada,North America,2026-03-28,31205,BATCH-19413,False,Customs Hold
SHP301345,MRK-1008,Dermalyx,Ireland-Plant-02,South Africa,EMEA,2024-11-16,38125,BATCH-88055,False,In Transit
SHP301346,MRK-1004,Glucostat,NJ-Plant-01,Canada,North America,2025-06-24,7267,BATCH-19684,False,Customs Hold
SHP301347,MRK-1002,Oncavera,Singapore-Plant-03,Brazil,Latin America,2024-02-07,18721,BATCH-13096,False,In Transit
SHP301348,MRK-1002,Oncavera,Ireland-Plant-02,Australia,APAC,2024-10-27,6144,BATCH-53802,False,Customs Hold
SHP301349,MRK-1008,Dermalyx,Singapore-Plant-03,India,APAC,2024-08-25,15789,BATCH-96766,False,Delayed
SHP301350,MRK-1007,Pulmocare,Singapore-Plant-03,Australia,APAC,2024-06-14,15495,BATCH-24273,False,Customs Hold
SHP301351,MRK-1001,Cardiozin,NJ-Plant-01,UK,EMEA,2025-01-03,16477,BATCH-17261,False,Delayed
SHP301352,MRK-1003,Immunext,NJ-Plant-01,Chile,Latin America,2025-02-17,23305,BATCH-60582,True,Delivered
SHP301353,MRK-1008,Dermalyx,NJ-Plant-01,Brazil,Latin America,2024-04-16,30281,BATCH-84439,False,Delayed
SHP301354,MRK-1007,Pulmocare,Singapore-Plant-03,France,EMEA,2025-06-02,32960,BATCH-29953,False,In Transit
SHP301355,MRK-1006,Vaxishield,Singapore-Plant-03,Argentina,Latin America,2025-11-08,16464,BATCH-30110,True,Customs Hold
SHP301356,MRK-1007,Pulmocare,Singapore-Plant-03,Chile,Latin America,2024-04-04,17590,BATCH-20255,False,In Transit
SHP301357,MRK-1005,Neuroplex,Singapore-Plant-03,Germany,EMEA,2026-07-05,32062,BATCH-61185,False,Customs Hold
SHP301358,MRK-1001,Cardiozin,Singapore-Plant-03,Brazil,Latin America,2025-01-09,24344,BATCH-94028,False,Delivered
SHP301359,MRK-1008,Dermalyx,NJ-Plant-01,France,EMEA,2025-04-18,40314,BATCH-25524,False,Delivered
SHP301360,MRK-1007,Pulmocare,Singapore-Plant-03,France,EMEA,2024-01-26,26268,BATCH-86997,False,In Transit
SHP301361,MRK-1006,Vaxishield,NJ-Plant-01,South Korea,APAC,2024-11-05,26756,BATCH-87664,True,Customs Hold
SHP301362,MRK-1001,Cardiozin,Singapore-Plant-03,Canada,North America,2025-11-09,41682,BATCH-52946,False,Delayed
SHP301363,MRK-1008,Dermalyx,NJ-Plant-01,USA,North America,2025-09-05,47512,BATCH-42838,False,In Transit
SHP301364,MRK-1008,Dermalyx,Ireland-Plant-02,Mexico,North America,2025-07-07,26394,BATCH-86440,False,In Transit
SHP301365,MRK-1006,Vaxishield,NJ-Plant-01,India,APAC,2025-09-10,42996,BATCH-53157,True,Delivered
SHP301366,MRK-1003,Immunext,Singapore-Plant-03,Brazil,Latin America,2024-01-08,3639,BATCH-20512,True,Delivered
SHP301367,MRK-1001,Cardiozin,Ireland-Plant-02,Canada,North America,2025-03-10,5336,BATCH-19229,False,Customs Hold
SHP301368,MRK-1004,Glucostat,Singapore-Plant-03,Australia,APAC,2026-02-28,49454,BATCH-92155,False,Delivered
SHP301369,MRK-1003,Immunext,Singapore-Plant-03,USA,North America,2024-01-02,3572,BATCH-82881,True,In Transit
SHP301370,MRK-1004,Glucostat,Singapore-Plant-03,South Korea,APAC,2026-05-02,38049,BATCH-16715,False,Customs Hold
SHP301371,MRK-1008,Dermalyx,NJ-Plant-01,UK,EMEA,2025-11-21,14790,BATCH-18042,False,Delayed
SHP301372,MRK-1005,Neuroplex,Singapore-Plant-03,Canada,North America,2025-11-23,31053,BATCH-42114,False,Customs Hold
SHP301373,MRK-1006,Vaxishield,NJ-Plant-01,South Korea,APAC,2024-03-12,40208,BATCH-26573,True,Delivered
SHP301374,MRK-1003,Immunext,NJ-Plant-01,Germany,EMEA,2025-02-24,14480,BATCH-78979,True,Customs Hold
SHP301375,MRK-1005,Neuroplex,Singapore-Plant-03,Canada,North America,2025-01-28,4637,BATCH-92535,False,In Transit
SHP301376,MRK-1001,Cardiozin,NJ-Plant-01,UK,EMEA,2025-02-27,17657,BATCH-92285,False,Customs Hold
SHP301377,MRK-1004,Glucostat,Singapore-Plant-03,Chile,Latin America,2024-07-12,21266,BATCH-89886,False,Delivered
SHP301378,MRK-1007,Pulmocare,NJ-Plant-01,Argentina,Latin America,2024-10-07,1479,BATCH-29312,False,In Transit
SHP301379,MRK-1002,Oncavera,Singapore-Plant-03,UK,EMEA,2024-12-17,9669,BATCH-29553,False,Customs Hold
SHP301380,MRK-1008,Dermalyx,NJ-Plant-01,USA,North America,2025-01-24,39985,BATCH-70436,False,Delayed
SHP301381,MRK-1006,Vaxishield,Singapore-Plant-03,UK,EMEA,2024-11-16,12624,BATCH-64325,True,Delayed
SHP301382,MRK-1005,Neuroplex,Singapore-Plant-03,Australia,APAC,2026-02-17,16773,BATCH-92548,False,Customs Hold
SHP301383,MRK-1007,Pulmocare,NJ-Plant-01,USA,North America,2024-03-17,20757,BATCH-38938,False,Delivered
SHP301384,MRK-1007,Pulmocare,Singapore-Plant-03,Japan,APAC,2025-09-11,46868,BATCH-13214,False,Delayed
SHP301385,MRK-1008,Dermalyx,Ireland-Plant-02,Brazil,Latin America,2026-05-11,22385,BATCH-55576,False,Delivered
SHP301386,MRK-1007,Pulmocare,Singapore-Plant-03,South Africa,EMEA,2025-06-27,31885,BATCH-16832,False,In Transit
SHP301387,MRK-1006,Vaxishield,Singapore-Plant-03,Mexico,North America,2024-06-04,1536,BATCH-44923,True,Customs Hold
SHP301388,MRK-1004,Glucostat,NJ-Plant-01,Brazil,Latin America,2024-04-29,27530,BATCH-62014,False,Customs Hold
SHP301389,MRK-1001,Cardiozin,Singapore-Plant-03,UK,EMEA,2024-07-13,21733,BATCH-48922,False,Delivered
SHP301390,MRK-1001,Cardiozin,Singapore-Plant-03,France,EMEA,2024-12-18,43615,BATCH-87258,False,Customs Hold
SHP301391,MRK-1008,Dermalyx,NJ-Plant-01,South Africa,EMEA,2026-07-27,37937,BATCH-88858,False,Delayed
SHP301392,MRK-1008,Dermalyx,Singapore-Plant-03,Australia,APAC,2024-03-10,37483,BATCH-29142,False,Delayed
SHP301393,MRK-1008,Dermalyx,Ireland-Plant-02,Japan,APAC,2024-03-16,4719,BATCH-98527,False,In Transit
SHP301394,MRK-1007,Pulmocare,Singapore-Plant-03,Brazil,Latin America,2024-08-11,47062,BATCH-65796,False,In Transit
SHP301395,MRK-1006,Vaxishield,NJ-Plant-01,Chile,Latin America,2025-04-19,28751,BATCH-23554,True,In Transit
SHP301396,MRK-1006,Vaxishield,NJ-Plant-01,India,APAC,2024-07-29,14131,BATCH-11889,True,Delivered
SHP301397,MRK-1006,Vaxishield,Singapore-Plant-03,Brazil,Latin America,2024-02-02,49200,BATCH-29156,True,In Transit
SHP301398,MRK-1005,Neuroplex,NJ-Plant-01,South Africa,EMEA,2024-08-16,11725,BATCH-15153,False,Customs Hold
SHP301399,MRK-1004,Glucostat,NJ-Plant-01,USA,North America,2025-10-13,29426,BATCH-65936,False,Delayed
SHP301400,MRK-1005,Neuroplex,Ireland-Plant-02,India,APAC,2024-07-07,674,BATCH-27528,False,Delivered
SHP301401,MRK-1002,Oncavera,NJ-Plant-01,Brazil,Latin America,2025-07-17,19828,BATCH-81404,False,Customs Hold
SHP301402,MRK-1005,Neuroplex,NJ-Plant-01,Canada,North America,2025-11-29,47454,BATCH-74232,False,Customs Hold
SHP301403,MRK-1004,Glucostat,Singapore-Plant-03,Argentina,Latin America,2024-03-08,10789,BATCH-52891,False,Delayed
SHP301404,MRK-1006,Vaxishield,NJ-Plant-01,Mexico,North America,2025-12-27,1776,BATCH-57635,True,Delivered
SHP301405,MRK-1001,Cardiozin,Singapore-Plant-03,Mexico,North America,2024-11-06,45630,BATCH-43545,False,In Transit
SHP301406,MRK-1003,Immunext,NJ-Plant-01,Brazil,Latin America,2024-07-31,45725,BATCH-11686,True,In Transit
SHP301407,MRK-1007,Pulmocare,NJ-Plant-01,Canada,North America,2024-05-17,8954,BATCH-52236,False,Delivered
SHP301408,MRK-1003,Immunext,Singapore-Plant-03,Germany,EMEA,2025-12-23,12978,BATCH-45614,True,In Transit
SHP301409,MRK-1005,Neuroplex,Singapore-Plant-03,South Africa,EMEA,2024-12-04,13915,BATCH-25037,False,Customs Hold
SHP301410,MRK-1003,Immunext,Singapore-Plant-03,Mexico,North America,2024-04-24,27733,BATCH-61956,True,In Transit
SHP301411,MRK-1002,Oncavera,Singapore-Plant-03,Argentina,Latin America,2025-09-18,25764,BATCH-71767,False,Delayed
SHP301412,MRK-1001,Cardiozin,Ireland-Plant-02,UK,EMEA,2026-05-28,594,BATCH-58996,False,Delayed
SHP301413,MRK-1005,Neuroplex,Ireland-Plant-02,USA,North America,2025-02-02,7026,BATCH-61244,False,Delayed
SHP301414,MRK-1008,Dermalyx,Ireland-Plant-02,USA,North America,2025-12-03,36321,BATCH-48030,False,Delayed
SHP301415,MRK-1001,Cardiozin,NJ-Plant-01,Canada,North America,2026-01-16,43484,BATCH-74199,False,Customs Hold
SHP301416,MRK-1005,Neuroplex,NJ-Plant-01,South Africa,EMEA,2026-04-30,45935,BATCH-77597,False,Delivered
SHP301417,MRK-1003,Immunext,NJ-Plant-01,Japan,APAC,2024-05-01,24005,BATCH-51661,True,Delivered
SHP301418,MRK-1007,Pulmocare,NJ-Plant-01,Brazil,Latin America,2026-01-18,47609,BATCH-26012,False,Delayed
SHP301419,MRK-1003,Immunext,NJ-Plant-01,Australia,APAC,2024-06-12,46252,BATCH-31318,True,In Transit
SHP301420,MRK-1001,Cardiozin,Ireland-Plant-02,India,APAC,2025-04-11,42962,BATCH-93356,False,Delayed
SHP301421,MRK-1004,Glucostat,Singapore-Plant-03,Australia,APAC,2026-01-27,4252,BATCH-50116,False,Customs Hold
SHP301422,MRK-1007,Pulmocare,NJ-Plant-01,France,EMEA,2026-02-03,44826,BATCH-88094,False,Delayed
SHP301423,MRK-1001,Cardiozin,NJ-Plant-01,USA,North America,2024-04-28,22101,BATCH-52549,False,Delayed
SHP301424,MRK-1007,Pulmocare,Singapore-Plant-03,South Africa,EMEA,2025-04-01,46645,BATCH-82373,False,In Transit
SHP301425,MRK-1007,Pulmocare,Ireland-Plant-02,USA,North America,2024-03-25,29672,BATCH-79667,False,Delivered
SHP301426,MRK-1004,Glucostat,Singapore-Plant-03,Canada,North America,2026-07-19,24010,BATCH-76518,False,Delivered
SHP301427,MRK-1008,Dermalyx,Ireland-Plant-02,Mexico,North America,2025-03-18,4917,BATCH-27202,False,In Transit
SHP301428,MRK-1004,Glucostat,Singapore-Plant-03,Australia,APAC,2025-12-09,19834,BATCH-57771,False,In Transit
SHP301429,MRK-1001,Cardiozin,Ireland-Plant-02,Australia,APAC,2025-07-31,27157,BATCH-52097,False,Customs Hold
SHP301430,MRK-1008,Dermalyx,Ireland-Plant-02,USA,North America,2025-11-27,12844,BATCH-87648,False,In Transit
SHP301431,MRK-1001,Cardiozin,NJ-Plant-01,Australia,APAC,2025-04-23,27479,BATCH-67953,False,Delayed
SHP301432,MRK-1006,Vaxishield,Singapore-Plant-03,USA,North America,2025-02-02,536,BATCH-84709,True,Delayed
SHP301433,MRK-1008,Dermalyx,Singapore-Plant-03,USA,North America,2026-06-18,23347,BATCH-32005,False,In Transit
SHP301434,MRK-1002,Oncavera,Singapore-Plant-03,UK,EMEA,2025-01-23,46985,BATCH-88002,False,Customs Hold
SHP301435,MRK-1001,Cardiozin,Ireland-Plant-02,Mexico,North America,2024-07-19,18345,BATCH-66704,False,Delivered
SHP301436,MRK-1003,Immunext,Ireland-Plant-02,Germany,EMEA,2025-12-04,32995,BATCH-61172,True,Delivered
SHP301437,MRK-1002,Oncavera,NJ-Plant-01,South Africa,EMEA,2025-08-14,39454,BATCH-71150,False,Delivered
SHP301438,MRK-1006,Vaxishield,NJ-Plant-01,Brazil,Latin America,2026-07-23,14939,BATCH-78271,True,Customs Hold
SHP301439,MRK-1006,Vaxishield,Singapore-Plant-03,France,EMEA,2026-01-21,42620,BATCH-90579,True,Customs Hold
SHP301440,MRK-1002,Oncavera,Ireland-Plant-02,India,APAC,2025-08-12,31132,BATCH-41812,False,Delivered
SHP301441,MRK-1001,Cardiozin,Singapore-Plant-03,Canada,North America,2024-08-30,33034,BATCH-47298,False,Delayed
SHP301442,MRK-1005,Neuroplex,Singapore-Plant-03,South Korea,APAC,2025-12-01,42611,BATCH-43115,False,Delayed
SHP301443,MRK-1005,Neuroplex,Singapore-Plant-03,USA,North America,2025-04-07,26910,BATCH-32328,False,Customs Hold
SHP301444,MRK-1003,Immunext,Ireland-Plant-02,Chile,Latin America,2026-02-28,23002,BATCH-95746,True,In Transit
SHP301445,MRK-1005,Neuroplex,Singapore-Plant-03,Argentina,Latin America,2025-08-04,7651,BATCH-61249,False,Delivered
SHP301446,MRK-1005,Neuroplex,Singapore-Plant-03,France,EMEA,2025-08-16,43246,BATCH-37433,False,Delayed
SHP301447,MRK-1001,Cardiozin,Ireland-Plant-02,Chile,Latin America,2025-12-21,38006,BATCH-57693,False,Delayed
SHP301448,MRK-1008,Dermalyx,Singapore-Plant-03,South Africa,EMEA,2024-12-03,27804,BATCH-82373,False,Delivered
SHP301449,MRK-1007,Pulmocare,Ireland-Plant-02,Chile,Latin America,2024-11-12,14792,BATCH-98760,False,Delivered
SHP301450,MRK-1008,Dermalyx,Singapore-Plant-03,Germany,EMEA,2025-03-29,43239,BATCH-22826,False,Customs Hold
SHP301451,MRK-1008,Dermalyx,Singapore-Plant-03,Brazil,Latin America,2026-06-20,45463,BATCH-35336,False,Delayed
SHP301452,MRK-1001,Cardiozin,NJ-Plant-01,Canada,North America,2025-06-04,35535,BATCH-60843,False,In Transit
SHP301453,MRK-1003,Immunext,Singapore-Plant-03,UK,EMEA,2026-01-02,47135,BATCH-52145,True,Delayed
SHP301454,MRK-1001,Cardiozin,Singapore-Plant-03,UK,EMEA,2025-02-22,38618,BATCH-89169,False,Delayed
SHP301455,MRK-1003,Immunext,NJ-Plant-01,Japan,APAC,2026-01-15,12774,BATCH-21403,True,In Transit
SHP301456,MRK-1007,Pulmocare,NJ-Plant-01,India,APAC,2024-06-11,30554,BATCH-51099,False,Delayed
SHP301457,MRK-1002,Oncavera,Singapore-Plant-03,South Korea,APAC,2024-06-08,17702,BATCH-17029,False,In Transit
SHP301458,MRK-1003,Immunext,Ireland-Plant-02,UK,EMEA,2024-10-01,32093,BATCH-19808,True,Delayed
SHP301459,MRK-1007,Pulmocare,Singapore-Plant-03,Japan,APAC,2025-08-22,16426,BATCH-56784,False,Delayed
SHP301460,MRK-1006,Vaxishield,NJ-Plant-01,South Korea,APAC,2024-02-12,10251,BATCH-15367,True,Customs Hold
SHP301461,MRK-1002,Oncavera,Ireland-Plant-02,Argentina,Latin America,2024-03-16,13250,BATCH-50523,False,Delayed
SHP301462,MRK-1006,Vaxishield,NJ-Plant-01,South Korea,APAC,2026-03-29,26165,BATCH-30986,True,Delivered
SHP301463,MRK-1004,Glucostat,Singapore-Plant-03,Mexico,North America,2024-05-31,31800,BATCH-11870,False,Customs Hold
SHP301464,MRK-1006,Vaxishield,NJ-Plant-01,Canada,North America,2026-01-22,27056,BATCH-30161,True,In Transit
SHP301465,MRK-1003,Immunext,Ireland-Plant-02,Germany,EMEA,2025-01-08,25810,BATCH-47130,True,Customs Hold
SHP301466,MRK-1006,Vaxishield,Ireland-Plant-02,Germany,EMEA,2024-09-19,24812,BATCH-52446,True,Delayed
SHP301467,MRK-1006,Vaxishield,Singapore-Plant-03,USA,North America,2025-02-21,14409,BATCH-53624,True,Customs Hold
SHP301468,MRK-1001,Cardiozin,Singapore-Plant-03,Argentina,Latin America,2025-05-13,35819,BATCH-98101,False,Delayed
SHP301469,MRK-1004,Glucostat,NJ-Plant-01,UK,EMEA,2025-05-14,27365,BATCH-85570,False,Delivered
SHP301470,MRK-1005,Neuroplex,NJ-Plant-01,Brazil,Latin America,2024-01-30,34549,BATCH-42007,False,Customs Hold
SHP301471,MRK-1007,Pulmocare,NJ-Plant-01,South Africa,EMEA,2026-06-30,37384,BATCH-34083,False,In Transit
SHP301472,MRK-1003,Immunext,Ireland-Plant-02,Mexico,North America,2025-03-30,25044,BATCH-98674,True,Delivered
SHP301473,MRK-1007,Pulmocare,NJ-Plant-01,Canada,North America,2026-03-02,40181,BATCH-66579,False,Customs Hold
SHP301474,MRK-1001,Cardiozin,NJ-Plant-01,Canada,North America,2025-11-25,7565,BATCH-15068,False,Delivered
SHP301475,MRK-1004,Glucostat,NJ-Plant-01,France,EMEA,2024-11-12,40581,BATCH-69912,False,Customs Hold
SHP301476,MRK-1008,Dermalyx,Singapore-Plant-03,Germany,EMEA,2025-01-26,12448,BATCH-19684,False,In Transit
SHP301477,MRK-1004,Glucostat,NJ-Plant-01,Germany,EMEA,2026-01-28,39577,BATCH-85758,False,Customs Hold
SHP301478,MRK-1003,Immunext,NJ-Plant-01,USA,North America,2026-05-20,22597,BATCH-13262,True,Customs Hold
SHP301479,MRK-1002,Oncavera,NJ-Plant-01,UK,EMEA,2026-07-30,27887,BATCH-17294,False,In Transit
SHP301480,MRK-1003,Immunext,Ireland-Plant-02,South Africa,EMEA,2025-03-31,49560,BATCH-33832,True,Customs Hold
SHP301481,MRK-1001,Cardiozin,Ireland-Plant-02,Australia,APAC,2025-09-27,37177,BATCH-74355,False,Customs Hold
SHP301482,MRK-1003,Immunext,NJ-Plant-01,Germany,EMEA,2025-02-13,13182,BATCH-30811,True,Delivered
SHP301483,MRK-1002,Oncavera,NJ-Plant-01,South Africa,EMEA,2025-08-13,36768,BATCH-48159,False,Delayed
SHP301484,MRK-1007,Pulmocare,Ireland-Plant-02,Argentina,Latin America,2025-05-30,38484,BATCH-28003,False,Delayed
SHP301485,MRK-1008,Dermalyx,Ireland-Plant-02,Brazil,Latin America,2026-05-14,37715,BATCH-12549,False,Customs Hold
SHP301486,MRK-1005,Neuroplex,Ireland-Plant-02,Brazil,Latin America,2025-12-12,41632,BATCH-54910,False,In Transit
SHP301487,MRK-1006,Vaxishield,Ireland-Plant-02,Brazil,Latin America,2025-04-08,36552,BATCH-42847,True,Customs Hold
SHP301488,MRK-1008,Dermalyx,Singapore-Plant-03,Japan,APAC,2025-03-28,736,BATCH-89429,False,Delayed
SHP301489,MRK-1007,Pulmocare,NJ-Plant-01,South Korea,APAC,2025-04-24,30525,BATCH-66882,False,Delivered
SHP301490,MRK-1003,Immunext,NJ-Plant-01,Brazil,Latin America,2025-07-12,20574,BATCH-62282,True,Delivered
SHP301491,MRK-1003,Immunext,NJ-Plant-01,South Africa,EMEA,2025-12-04,47656,BATCH-94397,True,Customs Hold
SHP301492,MRK-1005,Neuroplex,Ireland-Plant-02,Canada,North America,2024-01-28,585,BATCH-35673,False,Customs Hold
SHP301493,MRK-1002,Oncavera,Singapore-Plant-03,Brazil,Latin America,2024-12-08,25875,BATCH-62142,False,Delivered
SHP301494,MRK-1004,Glucostat,Ireland-Plant-02,Mexico,North America,2026-05-09,42525,BATCH-59545,False,Delayed
SHP301495,MRK-1008,Dermalyx,Singapore-Plant-03,Japan,APAC,2024-05-27,31053,BATCH-78641,False,In Transit
SHP301496,MRK-1002,Oncavera,Singapore-Plant-03,France,EMEA,2024-05-16,36980,BATCH-57312,False,In Transit
SHP301497,MRK-1006,Vaxishield,NJ-Plant-01,Japan,APAC,2026-05-08,26642,BATCH-21107,True,Delivered
SHP301498,MRK-1005,Neuroplex,Singapore-Plant-03,Mexico,North America,2025-03-26,681,BATCH-25532,False,Customs Hold
SHP301499,MRK-1001,Cardiozin,Ireland-Plant-02,Argentina,Latin America,2026-06-12,7235,BATCH-32354,False,Delivered
